Customer_ID,Customer_Name,Age,Gender,City,State,Membership_Level,Acquisition_Channel,Customer_Tenure_Days,Total_Orders,Total_Items_Purchased,Total_Spend,Average_Order_Value,Preferred_Category,Website_Visits,App_Sessions,Days_Since_Last_Purchase,Purchase_Frequency_Per_Month,Average_Days_Between_Orders,Coupon_Usage_Rate,Return_Rate,Support_Tickets,Customer_Satisfaction,Preferred_Payment_Method,Future_CLV
CUST100133,Nisha Kumar,27,Female,Kochi,Kerala,Gold,Referral,990,15,51,7849.48,523.3,Home & Kitchen,67,37,49,0.455,63.03,0.327,0.227,5,3.7,UPI,616.78
CUST100134,Vandana Bansal,31,Female,Lucknow,Uttar Pradesh,Silver,Paid Ads,1350,25,56,22352.64,894.11,Fashion,362,196,45,0.556,51.44,0.455,0.086,5,3.94,UPI,1371.16
CUST100135,Kavita Bhatt,30,Female,Mumbai,Maharashtra,Silver,Organic Search,1006,7,20,3298.3,471.19,Home & Kitchen,164,106,537,0.209,146.1,0.819,0.093,5,3.34,Debit Card,208.66
CUST100136,Deepika Chauhan,32,Female,Patna,Bihar,Gold,Email Marketing,280,1,2,570.52,570.52,Fashion,50,24,12,0.107,272.24,0.77,0.457,1,3.52,UPI,200
CUST100137,Madhuri Reddy,26,Female,Vadodara,Gujarat,Silver,Social Media,574,4,8,3449.87,862.47,Home & Kitchen,59,50,231,0.209,142.13,0.269,0.595,2,3.17,UPI,213.88
CUST100138,Meera Shah,30,Female,Kolkata,West Bengal,Gold,Organic Search,290,2,7,1485.47,742.74,Grocery,37,33,582,0.207,154.78,0.242,0.19,1,4.08,Debit Card,216.94
CUST100139,Sneha Iyer,23,Female,Pune,Maharashtra,Gold,Organic Search,630,14,14,9663.94,690.28,Books,115,66,87,0.667,44.43,0.252,0.156,0,4.61,UPI,817.27
CUST100140,Amit Joshi,32,Male,Vadodara,Gujarat,Gold,Affiliate,177,1,3,577.2,577.2,Sports & Fitness,30,12,546,0.169,162.52,0.389,0.237,2,4.82,Cash on Delivery,200
CUST100141,Karan Bhatt,32,Male,Vadodara,Gujarat,Silver,Referral,149,1,3,404.85,404.85,Sports & Fitness,8,5,377,0.201,160.76,0.226,0.238,10,2.8,UPI,200
CUST100142,Meera Shah,33,Female,Chandigarh,Punjab,Platinum,Social Media,1530,41,156,15710.4,383.18,Sports & Fitness,166,105,34,0.804,38.93,0.261,0.066,1,4.5,UPI,2267.19
CUST100143,Sunita Rao,36,Female,Lucknow,Uttar Pradesh,Gold,Referral,1800,19,45,20737.36,1091.44,Fashion,262,191,173,0.317,84.3,0.177,0.311,3,3.85,Credit Card,1059.64
CUST100144,Kavita Pandey,46,Female,Surat,Gujarat,Silver,Paid Ads,1594,5,19,5516.15,1103.23,Fashion,114,75,608,0.094,318.24,0.592,0.323,1,4.19,EMI,293.91
CUST100145,Pankaj Sharma,19,Male,Chennai,Tamil Nadu,Silver,Organic Search,270,5,11,3516.24,703.25,Fashion,23,12,8,0.556,45.09,0.545,0.147,2,4.16,UPI,200
CUST100146,Vikram Reddy,29,Male,Madurai,Tamil Nadu,Gold,Organic Search,1170,24,64,12051.32,502.14,Electronics,120,63,184,0.615,51.11,0.344,0.223,1,4.13,Debit Card,982.09
CUST100147,Ajay Singh,25,Male,Jaipur,Rajasthan,Silver,Paid Ads,810,8,18,5460.74,682.59,Electronics,84,65,68,0.296,94.52,0.204,0.404,3,3.16,Debit Card,532.67
CUST100148,Radhika Thakur,34,Female,Ahmedabad,Gujarat,Gold,Organic Search,1620,20,55,27639.88,1381.99,Sports & Fitness,411,75,49,0.37,71.42,0.341,0.121,1,4.42,Credit Card,2640.33
CUST100149,Kiran Bhatt,38,Male,Mumbai,Maharashtra,Silver,Organic Search,453,5,8,5424.93,1084.99,Books,31,14,125,0.331,82.64,0.421,0.227,1,3.92,EMI,298.87
CUST100150,Deepak Naidu,22,Male,Hyderabad,Telangana,Silver,Organic Search,441,6,17,4270.96,711.83,Fashion,40,25,223,0.408,54.64,0.191,0.529,7,3.46,Credit Card,200
CUST100151,Ravi Yadav,35,Male,Indore ,Madhya Pradesh,Platinum,Referral,1471,32,76,12799.06,399.97,Mobile & Accessories,492,269,107,0.653,49.02,0.176,0.279,3,3.93,UPI,1829.93
CUST100152,Nitin Sharma,39,Male,Bengaluru,Karnataka,Platinum,Social Media,2070,36,83,25321.52,703.38,Home & Kitchen,230,114,12,0.522,52.54,0.585,0.157,0,4.86,UPI,2377.76
CUST100153,Yogesh Gupta,35,Male,Jodhpur,Rajasthan,Silver,Organic Search,411,5,13,2732.51,546.5,Grocery,13,8,153,0.365,92.43,0.34,0.099,3,3.86,Debit Card,200
CUST100154,Lakshmi Naidu,29,Female,Pune,Maharashtra,Silver,Organic Search,1141,5,11,2151.06,430.21,Fashion,79,38,474,0.131,239.29,0.313,0.116,3,3.65,Cash on Delivery,203.49
CUST100155,Yogesh Mehta,37,Male,Delhi,Delhi,Gold,Organic Search,447,9,24,24954.38,2772.71,Mobile & Accessories,63,56,715,0.604,42.97,0.186,0.163,1,4.05,EMI,1494.37
CUST100156,Vikram Nair,30,Male,Chennai,Tamil Nadu,Silver,Email Marketing,845,9,22,6628.77,736.53,Electronics,139,90,29,0.32,93.28,0.043,0.523,5,3.08,Debit Card,506.28
CUST100157,Sanjay Pillai,39,Male,Delhi,Delhi,Silver,Social Media,839,14,52,8028.81,573.49,Beauty & Personal Care,78,54,74,0.501,59.49,0.116,0.461,4,3.26,UPI,364.1
CUST100158,Ravi Pandey,35,Male,Delhi,Delhi,Platinum,Organic Search,542,28,79,15101.93,539.35,Beauty & Personal Care,81,59,11,1.55,18.51,0.465,0.072,4,4.78,Cash on Delivery,1688.65
CUST100159,Rekha Mishra,30,Female,Kolkata,West Bengal,Gold,Organic Search,1000,10,36,13876.09,1387.61,Home & Kitchen,136,103,226,0.3,90.62,0.336,0.325,0,4.47,Credit Card,924.59
CUST100160,Nisha Kumar,22,Female,Pune,Maharashtra,Silver,Email Marketing,540,4,9,1063.7,265.92,Electronics,17,12,338,0.222,98.24,0.519,0.131,2,4.27,UPI,200
CUST100161,Pallavi Menon,32,Female,Indore,Madhya Pradesh,Gold,Organic Search,1440,24,42,15138.41,630.77,Sports & Fitness,129,101,43,0.5,64.13,0.703,0.6,4,3.19,UPI,768.1
CUST100162,Kajal Chauhan,23,Female,Hubballi,Karnataka,Silver,Social Media,630,7,18,1910.09,272.87,Sports & Fitness,70,28,15,0.333,100.18,0.817,0.349,2,3.52,UPI,215.72
CUST100163,Rohit Gupta,23,Male,Mumbai,Maharashtra,Gold,Social Media,630,18,33,6363.45,353.52,Books,75,64,23,0.857,31.14,0.529,0.156,4,4.3,Debit Card,954.27
CUST100164,Lakshmi Iyer,29,Female,Jodhpur,Rajasthan,Gold,Social Media,742,6,14,2896.83,482.81,Fashion,60,60,136,0.243,142.95,0.303,0,3,4.26,Cash on Delivery,403.57
CUST100165,Ganesh Chauhan,31,Male,Kozhikode,Kerala,Gold,Paid Ads,579,14,42,5907.27,421.95,Home & Kitchen,329,246,41,0.725,35.57,0.532,0.153,2,4.2,Debit Card,459.64
CUST100166,Sunita Menon,22,Female, Hyderabad ,Telangana,Platinum,Paid Ads,540,18,51,13150.72,730.6,Electronics,130,77,60,1,36.62,0.529,0.21,4,3.62,UPI,1021.45
CUST100167,Priya Sharma,31,Female,Hyderabad,Telangana,Gold,Organic Search,372,12,24,15053.06,1254.42,Fashion,94,70,165,0.968,33.35,0.327,0.463,3,3.27,Credit Card,879.31
CUST100168,Ashok Bhatt,30,Male,Coimbatore,Tamil Nadu,Gold,Social Media,1260,22,47,18417.23,837.15,Grocery,109,61,41,0.524,55.02,0.469,0.212,1,4.07,UPI,2054.76
CUST100169,Ajay Bose,27,Male,Ludhiana,Punjab,Platinum,Social Media,990,13,37,21036.96,1618.23,Beauty & Personal Care,259,148,10,0.394,56.28,0.395,0.363,1,3.86,Net Banking,2221.28
CUST100170,Ajay Mishra,30,Male,Chennai,Tamil Nadu,Gold,Referral,705,20,69,9206.47,460.32,Home & Kitchen,27,19,145,0.851,35.67,0.633,0.424,3,3.5,Debit Card,578.3
CUST100171,Siddharth Bansal,37,Male,Jaipur,Rajasthan,Platinum,Paid Ads,491,9,26,13739.38,1526.6,Home & Kitchen,137,110,720,0.55,53.89,0.421,0.32,2,4.45,Credit Card,1429.71
CUST100172,Arjun Tiwari,29,Male,Chennai,Tamil Nadu,Platinum,Organic Search,881,8,23,4994.1,624.26,Beauty & Personal Care,291,210,188,0.272,93.07,0.562,0.216,3,3.71,Debit Card,977.45
CUST100173,Ashok Agarwal,37,Other,Chandigarh,Punjab,Silver,Email Marketing,601,7,12,2836.69,405.24,Beauty & Personal Care,42,29,18,0.349,77.12,0.407,0.388,2,3.76,UPI,259.93
CUST100174,Pankaj Bansal,31,Male,Bengaluru,Karnataka,Silver,Paid Ads,1350,18,43,12635.23,701.96,Electronics,249,147,150,0.4,60.69,0.337,0.401,4,3.3,Credit Card,801.29
CUST100175,Anjali Bose,40,Female,Mumbai,Maharashtra,Silver,Paid Ads,535,4,7,1187.68,296.92,Books,82,59,279,0.224,150.78,0.258,0.21,4,4.3,Cash on Delivery,200
CUST100176,Nandini Nair,38,Female,Ahmedabad,Gujarat,Gold,Organic Search,724,20,53,15224.08,761.2,Beauty & Personal Care,71,36,24,0.829,35.96,0.609,0.077,2,4.65,Debit Card,998.7
CUST100177,Ganesh Mishra,77,Male,Guwahati,Assam,Gold,Organic Search,576,3,8,2082.69,694.23,Mobile & Accessories,101,90,93,0.156,171.13,0.261,0.122,1,4.99,Debit Card,322.82
CUST100178,Rakesh Chatterjee,27,Male,Bhopal,Madhya Pradesh,Gold,Referral,324,5,6,2880.23,576.05,Home & Kitchen,11,7,16,0.463,63.9,0.525,0.308,1,4.43,UPI,379.49
CUST100179,Ganesh Joshi,36,Male,Kolkata,West Bengal,Silver,Social Media,691,15,30,17725.33,1181.69,Fashion,51,35,34,0.651,48.78,0.553,0.118,1,3.95,Credit Card,1840.92
CUST100180,Rakesh Shah,28,Male,Bhopal,Madhya Pradesh,Silver,Paid Ads,1080,4,11,2790.86,697.71,Sports & Fitness,73,63,136,0.111,269.96,0.198,0.415,4,3.73,UPI,200
CUST100181,Harish Tiwari,19,Male,Indore,Madhya Pradesh,Silver,Organic Search,270,3,5,2228.93,742.98,Beauty & Personal Care,48,22,19,0.333,90.53,0.233,0.287,1,4.12,UPI,322.95
CUST100182,Naveen Chauhan,74,Male,Jaipur,Rajasthan,Silver,Organic Search,546,1,2,338.08,338.08,Fashion,19,15,900,0.055,400,0.343,0.308,4,3.25,UPI,200
CUST100183,Ravi Joshi,27,Male,Coimbatore,Tamil Nadu,Silver,Organic Search,990,6,12,3964.98,660.83,Sports & Fitness,352,189,69,0.182,177.96,0.366,0.247,4,3.86,Debit Card,421.95
CUST100184,Radhika Menon,18,Female,Kolkata,West Bengal,Silver,Organic Search,180,2,4,876.82,438.41,Fashion,40,30,55,0.333,77.72,0.52,0.107,0,3.22,Debit Card,200
CUST100185,Anjali Kumar,31,Female,Delhi,Delhi,Gold,Social Media,623,12,17,9806.17,817.18,Electronics,48,29,54,0.578,53.05,0.351,0.113,2,4.43,UPI,1037.41
CUST100186,Varun Rao,39,Male,Thiruvananthapuram,Kerala,Silver,Social Media,1565,22,55,11683.55,531.07,Fashion,67,44,30,0.422,71.27,0.111,0.321,1,4.17,Cash on Delivery,918.13
CUST100187,Sneha Joshi,27,Female,Pune,Maharashtra,Silver,Social Media,404,9,22,5147.17,571.91,Electronics,67,46,4,0.668,37.81,0.572,0.515,2,3.64,Debit Card,411.31
CUST100188,Meera Gupta,29,Female,Kolkata,West Bengal,Gold,Referral,1170,31,98,10808.54,348.66,Mobile & Accessories,81,60,9,0.795,34.14,0.239,0.426,2,3.46,Debit Card,767.76
CUST100189,Vikram Kumar,36,Male,Chennai,Tamil Nadu,Platinum,Organic Search,1800,49,71,49344.48,1007.03,Home & Kitchen,99,53,88,0.817,35.05,0.75,0.034,2,4.51,EMI,5178.98
CUST100190,Naveen Bhatt,28,Male,Chandigarh,Punjab,Gold,Paid Ads,788,12,38,8016.47,668.04,Beauty & Personal Care,65,60,2,0.457,75.35,0.224,0.062,1,4.21,Debit Card,1198.87
CUST100191,Anil Reddy,31,Male,Chennai,Tamil Nadu,Gold,Social Media,1350,35,85,15385.48,439.59,Electronics,403,269,89,0.778,33.76,0.169,0.277,7,2.88,Cash on Delivery,977.5
CUST100192,Rakesh Chatterjee,39,Male,Nagpur,Maharashtra,Gold,Social Media,2070,15,39,15430.35,1028.69,Home & Kitchen,590,311,18,0.217,164.03,0.556,0.109,2,4.48,Net Banking,1568.13
CUST100193,Sunita Chatterjee,37,Female,Hyderabad,Telangana,Gold,Organic Search,1597,34,70,23211.81,682.7,Fashion,281,120,31,0.639,40.01,0.173,0.553,5,3.06,UPI,1073.43
CUST100194,Neha Yadav,34,Female,,Karnataka,Gold,Organic Search,1295,6,11,2587.31,431.22,Books,144,93,11,0.139,235.47,0.347,0.179,1,4.59,Cash on Delivery,534.19
CUST100195,Shreya Thakur,19,Female,Bengaluru,Karnataka,Silver,Paid Ads,218,5,8,2212.79,442.56,Grocery,47,38,2,0.688,32.5,0.117,0.474,3,3.62,UPI,205.51
CUST100196,Siddharth Yadav,37,Male,Kanpur,Uttar Pradesh,Silver,Organic Search,502,1,2,668.43,668.43,Electronics,18,7,238,0.06,400,0.393,0.539,4,3.13,Credit Card,200
CUST100197,Sonal Joshi,29,Female,Bhopal,Madhya Pradesh,Gold,Organic Search,1170,9,24,4555.33,506.15,Fashion,282,164,144,0.231,147.23,0.266,0.281,0,4.2,UPI,705.06
CUST100198,Karan Kumar,36,Male,Bengaluru,Karnataka,Gold,Social Media,1061,5,6,5343.92,1068.78,Fashion,96,86,345,0.141,228.38,0.413,0.6,3,4.04,EMI,260.84
CUST100199,Harish Bansal,20,Male,Coimbatore,Tamil Nadu,Platinum,Social Media,360,2,6,1674.39,837.2,Home & Kitchen,72,36,112,0.167,201.43,0.412,0.146,2,4.2,UPI,404.86
CUST100200,Praveen Verma,40,Male,Kolkata,West Bengal,Gold,Referral,1474,38,124,17152.37,451.38,Fashion,109,59,8,0.773,39.28,0.8,0.423,2,3.91,Debit Card,1428.84
CUST100201,Kajal Kulkarni,25,Female,Patna,Bihar,Gold,Organic Search,810,4,7,2409.89,602.47,Home & Kitchen,52,33,532,0.148,194.55,0.554,0.066,1,4.5,UPI,200
CUST100202,Ritu Shah,35,Female,Jaipur,Rajasthan,Silver,Organic Search,212,2,6,1575.73,787.86,Books,46,31,161,0.283,73.13,0.484,0.098,1,4.2,Debit Card,200
CUST100203,Nisha Das,39,Female,Bengaluru,Karnataka,Silver,Organic Search,1274,27,61,15723.35,582.35,Home & Kitchen,317,135,40,0.636,49.38,0.534,0.333,2,4.87,Debit Card,1152.48
CUST100204,Usha Kulkarni,35,Female,mumbai,Maharashtra,Silver,Paid Ads,1117,19,41,18429.15,969.96,Sports & Fitness,43,18,75,0.51,62.61,0.378,0.6,5,2.9,Credit Card,925.35
CUST100205,Manoj Kumar,35,Male,Hubballi,Karnataka,Silver,Social Media,1171,29,48,14737.26,508.18,Home & Kitchen,204,182,11,0.743,41.48,0.444,0.324,0,4.65,UPI,1370.86
CUST100206,Vikram Patel,33,Male,Bengaluru,Karnataka,Gold,Paid Ads,1530,28,56,25971.39,927.55,Books,190,161,119,0.549,61.24,0.237,0.089,3,4.07,Debit Card,1517.13
CUST100207,Pallavi Menon,74,Female,Delhi,Delhi,Gold,Social Media,2215,17,31,5822.11,342.48,Electronics,409,294,107,0.23,121.7,0.611,0.346,1,3.68,Cash on Delivery,295.32
CUST100208,Kavita Kumar,43,Female,Nagpur,Maharashtra,Silver,Social Media,959,4,4,1103.39,275.85,Mobile & Accessories,69,49,194,0.125,278.22,0.389,0.027,0,4.67,UPI,200
CUST100209,Nisha Sharma,41,Female,Jaipur,Rajasthan,Gold,Social Media,493,1,3,714.94,714.94,Grocery,29,24,60,0.061,400,0.218,0.6,2,3.27,UPI,200
CUST100210,Harish Yadav,29,Male,Delhi,Delhi,Silver,Paid Ads,1080,6,11,8241.08,1373.51,Home & Kitchen,103,67,161,0.167,165.22,0.468,0.289,3,3.79,Credit Card,466.44
CUST100211,Anjali Yadav,18,Female,Lucknow,Uttar Pradesh,Silver,Paid Ads,180,2,6,851.67,425.83,Grocery,45,19,152,0.333,89.74,0.051,0,3,4.27,Debit Card,200
CUST100212,Sandeep Agarwal,40,Male,Bengaluru,Karnataka,Gold,Paid Ads,746,7,15,4314.14,616.31,Fashion,121,78,42,0.282,96.76,0.569,0.485,3,3.72,UPI,271.89
CUST100213,Deepak Patel,18,Male,Hyderabad,Telangana,Platinum,Paid Ads,180,7,19,19581.8,2797.4,Fashion,88,70,14,1.167,28.68,0.288,0.183,1,4.36,Credit Card,2214.25
CUST100214,Deepak Chauhan,36,Male,Delhi,Delhi,Silver,Organic Search,815,4,12,2145.41,536.35,Grocery,286,111,198,0.147,213.31,0.133,0.251,1,3.54,Cash on Delivery,200
CUST100215,Siddharth Joshi,26,Male,Kolkata,West Bengal,Platinum,Paid Ads,900,11,22,8323.28,756.66,Fashion,139,78,41,0.367,85.98,0.315,0.165,1,4.37,Debit Card,1179.93
CUST100216,Sangeeta Rao,36,Female,Bengaluru,Karnataka,Silver,Paid Ads,1800,26,26,20513.03,788.96,Sports & Fitness,439,230,53,0.433,71.21,0.387,0.5,1,3.66,Credit Card,1195.4
CUST100217,Lakshmi Das,24,Female,Nagpur,Maharashtra,Platinum,Social Media,720,32,63,55833.37,1744.79,Electronics,33,19,16,1.333,16.96,0.347,0.086,2,3.74,Credit Card,5995.84
CUST100218,Pankaj Gupta,32,Male,Chandigarh,Punjab,Silver,Paid Ads,1294,8,23,4356.79,544.6,Fashion,123,61,189,0.185,166.81,0.153,0.411,1,3.73,UPI,308.28
CUST100219,Naveen Iyer,18,Male,Ahmedabad,Gujarat,Silver,Referral,180,2,5,1265.86,632.93,Fashion,6,5,19,0.333,111.63,0.507,0.338,3,3.28,Credit Card,200
CUST100220,Meera Singh,32,Female,Coimbatore,Tamil Nadu,Silver,Paid Ads,616,16,47,13416.15,838.51,Electronics,61,45,42,0.779,40.76,0.453,0.125,1,4.32,UPI,1178.2
CUST100221,Ganesh Verma,32,Male,Vadodara,Gujarat,Silver,Paid Ads,799,10,26,5389.14,538.91,Home & Kitchen,55,45,27,0.375,89.87,0.142,0.263,3,4.05,Debit Card,476.91
CUST100222,Suresh Naidu,38,Male,Delhi,Delhi,Platinum,Referral,1980,36,96,37312.93,1036.47,Home & Kitchen,315,220,5,0.545,56.69,0.271,0.066,0,4.82,Credit Card,4335.91
CUST100223,Arjun Thakur,71,Male,Ludhiana,Punjab,Silver,Social Media,2665,22,39,11349.09,515.87,Grocery,537,242,186,0.248,120.39,0.608,0.134,0,4.44,Cash on Delivery,808.56
CUST100224,Nandini Shah,34,Female,Chennai,Tamil Nadu,Gold,Organic Search,835,2,4,1408.81,704.41,Books,127,96,284,0.072,400,0.689,0.466,4,3.6,UPI,200
CUST100225,Ritu Mehta,29,Other,Chandigarh,Punjab,Silver,Paid Ads,1118,2,5,508.61,254.31,Fashion,125,106,14,0.054,400,0.508,0.361,0,4.15,Debit Card,200
CUST100226,Amit Mishra,36,Male,Mumbai,Maharashtra,Silver,Social Media,544,11,23,5848.3,531.66,Fashion,102,47,78,0.607,57.84,0.167,0.224,3,4.06,UPI,502.15
CUST100227,Nisha Shah,35,Female,Jodhpur,Rajasthan,Silver,Paid Ads,1710,45,94,15713.13,349.18,Mobile & Accessories,340,265,34,0.789,34.95,0.415,0.069,1,3.96,UPI,955.46
CUST100228,Pallavi Mishra,39,Female,Noida,Uttar Pradesh,Gold,Organic Search,207,3,6,2384.9,794.97,Fashion,29,17,35,0.435,59.11,0.331,0.529,4,3.5,Credit Card,200
CUST100229,Anil Gupta,23,Male,Pune,Maharashtra,Silver,Social Media,630,4,9,1190.55,297.64,Fashion,51,29,95,0.19,192.93,0.466,0.257,1,4.14,Cash on Delivery,200
CUST100230,Priya Bose,,Female,Bengaluru,Karnataka,Silver,Social Media,30,1,2,807.27,807.27,Sports & Fitness,9,5,16,1,32.4,0.392,0.317,2,3.27,Credit Card,200
CUST100231,Amit Sharma,34,Male,Ahmedabad,Gujarat,Gold,Social Media,1318,19,51,17014.76,895.51,Fashion,64,35,51,0.432,84.13,0.264,0.263,2,4.55,UPI,1227.94
CUST100232,Anita Bansal,47,Female,Patna,Bihar,Gold,Referral,1971,19,25,14853.44,781.76,Home & Kitchen,142,102,25,0.289,110.9,0.847,0.6,5,3.27,UPI,719.17
CUST100233,Shreya Bansal,48,Female,Kanpur,Uttar Pradesh,Gold,Social Media,655,10,17,3973.54,397.35,Home & Kitchen,135,110,29,0.458,51.83,0.521,0.066,1,4.27,Debit Card,713.08
CUST100234,Nitin Das,21,Male,Chandigarh,Punjab,Gold,Organic Search,450,13,30,6051.83,465.53,Fashion,66,42,115,0.867,40.12,0.699,0.6,6,2.73,UPI,354.41
CUST100235,Pooja Naidu,27,Female,Hyderabad,Telangana,Gold,Organic Search,175,5,10,3632.58,726.52,Sports & Fitness,31,19,12,0.857,36.88,0.142,0,2,4.05,UPI,561.06
CUST100236,Anita Kulkarni,18,Female,Surat,Gujarat,Silver,Social Media,180,8,17,3827.3,478.41,Fashion,28,21,27,1.333,19.22,0.795,0.225,0,4.34,UPI,394.17
CUST100237,Rahul Rao,50,Male,Kolkata,West Bengal,Silver,Organic Search,1098,13,44,11710.88,900.84,Home & Kitchen,87,43,54,0.355,87.1,0.399,0.374,5,3.24,Debit Card,752.29
CUST100238,Nandini Joshi,35,Female,Mumbai,Maharashtra,Silver,Email Marketing,995,4,13,2093.85,523.46,Beauty & Personal Care,82,44,110,0.121,174.23,0.724,0.264,1,4.38,UPI,200
CUST100239,Lakshmi Das,37,Female,Pune,Maharashtra,Silver,Organic Search,1601,6,12,3051.53,508.59,Fashion,148,98,48,0.112,265.54,0.294,0.062,3,4.02,UPI,395.05
CUST100240,Pooja Agarwal,29,Female,Hyderabad,Telangana,Platinum,Social Media,1170,22,63,36118.13,1641.73,Fashion,88,60,106,0.564,64.67,0.137,0.035,0,5,EMI,2345.7
CUST100241,Nandini Desai,32,Female,Howrah,West Bengal,Silver,Organic Search,1001,5,17,1342.26,268.45,Sports & Fitness,55,34,315,0.15,184.24,0.609,0.221,1,3.61,UPI,200
CUST100242,Aditya Mishra,41,Male,Chennai,Tamil Nadu,Silver,Social Media,183,5,12,1684.25,336.85,Fashion,22,16,84,0.82,38.89,0.301,0.274,4,3.96,UPI,200
CUST100243,Nitin Menon,24,Male,Udaipur,Rajasthan,Silver,Affiliate,720,18,31,9835.05,546.39,Fashion,138,110,3,0.75,46.29,0.462,0.182,0,3.9,UPI,1427.35
CUST100244,Rahul Sharma,16,Male,Kanpur,Uttar Pradesh,Silver,Organic Search,30,1,2,779.14,779.14,Grocery,20,15,104,1,31.57,0.332,0.261,5,2.89,Debit Card,200
CUST100245,Madhuri Singh,30,Female,Warangal,Telangana,Gold,Email Marketing,487,12,37,10606.02,883.84,Fashion,89,79,25,0.739,39.11,0.227,0.212,2,4.11,Debit Card,828.25
CUST100246,Anita Gupta,32,Female,Kanpur,Uttar Pradesh,Silver,Social Media,922,10,22,10754.46,1075.45,Beauty & Personal Care,107,81,248,0.325,79.16,0.551,0.409,2,3.99,EMI,879.41
CUST100247,Radhika Chatterjee,36,Female,Ahmedabad,Gujarat,Gold,Social Media,1380,21,51,18268.33,869.92,Home & Kitchen,234,113,59,0.457,50.73,0.682,0.308,4,3.75,Debit Card,887.69
CUST100248,Karan Mehta,32,Male,Thiruvananthapuram,Kerala,Gold,Email Marketing,1074,27,63,7153.29,264.94,Mobile & Accessories,188,124,38,0.754,40.59,0.443,0.127,2,3.58,UPI,738.29
CUST100249,Vandana Kulkarni,25,Female,Ahmedabad,Gujarat,Gold,Paid Ads,505,3,6,2279.7,759.9,Home & Kitchen,48,29,110,0.178,186.76,0.355,0.323,3,3.72,Credit Card,235.57
CUST100250,Vidya Agarwal,29,Female,Delhi,Delhi,Gold,Organic Search,1170,11,30,14832.17,1348.38,,316,120,429,0.282,114.06,0.469,0.405,0,3.69,Credit Card,776.99
CUST100251,Madhuri Bhatt,33,Female,Warangal,Telangana,Silver,Paid Ads,519,6,10,3758.93,626.49,Grocery,42,30,117,0.347,104.73,0.3,0.172,4,3.79,UPI,230.18
CUST100252,Vidya Sharma,37,Female,Surat,Gujarat,Platinum,Organic Search,1890,29,74,22948.37,791.32,Electronics,439,312,135,0.46,64.39,0.321,0.172,1,4.19,Credit Card,1710.57
CUST100253,Karan Chatterjee,40,Male,Chennai,Tamil Nadu,Gold,Social Media,1425,19,27,16419.22,864.17,Books,74,50,27,0.4,51.71,0.316,0.449,3,3.2,Credit Card,1363.44
CUST100254,Manish Mishra,30,Male,Chennai,Tamil Nadu,Silver,Paid Ads,650,4,6,3237.99,809.5,Home & Kitchen,82,51,123,0.185,145.91,0.358,0.269,3,3.8,Credit Card,229.08
CUST100255,Rakesh Rao,26,Male,Kolkata,West Bengal,Silver,Paid Ads,205,4,9,1273.14,318.28,Home & Kitchen,19,12,159,0.585,50.94,0.387,0.087,3,3.67,Debit Card,200
CUST100256,Nitin Yadav,25,Male,Hyderabad,Telangana,Platinum,Paid Ads,810,22,65,20772.95,944.22,Fashion,30,27,1,0.815,41.15,0.605,0.112,0,4.48,Credit Card,2260.23
CUST100257,Naveen Kulkarni,41,Male,Pune,Maharashtra,Gold,Referral,446,3,8,3143.92,1047.97,Books,62,22,177,0.202,142.04,0.217,0.48,3,3.24,Net Banking,248.74
CUST100258,Sangeeta Chatterjee,29,Female,Mumbai,Maharashtra,Platinum,Organic Search,1170,11,23,8319.71,756.34,Electronics,151,79,89,0.282,123.1,0.424,0.261,1,4.26,UPI,637.24
CUST100259,,26,Male,Lucknow,Uttar Pradesh,Gold,Organic Search,900,21,68,19614.3,934.01,Electronics,25,14,30,0.7,42.2,0.474,0,1,4.69,UPI,1636.76
CUST100260,Anil Joshi,33,Male,Bengaluru,Karnataka,Platinum,Referral,1370,10,28,12033.82,1203.38,Grocery,379,218,153,0.219,161.49,0.893,0.266,5,3.84,EMI,911.53
CUST100261,Rahul Sharma,45,Male,Hyderabad,Telangana,Silver,Paid Ads,303,2,5,3352.74,1676.37,Fashion,34,19,127,0.198,134.73,0.305,0.128,1,3.8,Credit Card,414.48
CUST100262,Shalini Shah,25,Female,Coimbatore,Tamil Nadu,Platinum,Paid Ads,810,13,29,32066.96,2466.69,Home & Kitchen,104,32,66,0.481,58.18,0.24,0.426,2,4.81,EMI,3024.21
CUST100263,Pooja Singh,37,Female,Bengaluru,Karnataka,Silver,Paid Ads,1890,11,27,6823.37,620.31,Grocery,250,200,115,0.175,188.05,0.165,0.6,5,3.43,Debit Card,471.16
CUST100264,Ravi Gupta,28,Male,Chandigarh,Punjab,Gold,Referral,1080,15,25,5974.62,398.31,Beauty & Personal Care,302,218,13,0.417,78.59,0.27,0.492,4,3.61,UPI,544.78
CUST100265,Vandana Gupta,33,Female,Bengaluru,Karnataka,Platinum,Referral,857,7,14,5929.12,847.02,Home & Kitchen,143,75,542,0.245,142,0.384,0.187,1,4.4,Debit Card,415.73
CUST100266,Sarika Naidu,38,Female,Chennai,Tamil Nadu,Gold,Organic Search,1151,19,40,17973.28,945.96,Grocery,195,194,463,0.495,53.95,0.111,0.468,1,4.76,Net Banking,964.41
CUST100267,Vidya Chatterjee,42,Female,Bengaluru,Karnataka,Silver,Organic Search,2009,27,47,13864.29,513.49,Electronics,187,93,35,0.403,68.24,0.46,0.093,2,4.15,UPI,348.46
